"CENSUS_ID","LENGTH","PRE_DIR","the_geom","STREET_NAM","STREET_TYP","SUF_DIR","ROUTE_NUMB","CFCC","F_ZLEVEL","T_ZLEVEL","TRAVEL_DIR","ONEWAY","SPEED","L_MUNI","R_MUNI","GlobalID"
"53,674","658.292",,"MULTILINESTRING ((-77.05238238235762 38.99884173483055, -77.05319483555766 38.998358896908016, -77.05336408597782 38.998244701396764, -77.05352980336619 38.99811360428944, -77.05369374239982 38.99795805413051, -77.05376317364794 38.997876423365554, -77.05384798473862 38.997776337609125, -77.05398329568834 38.99756923192499))","LYTTONSVILLE","RD",,,"A30","0","0","2",,"40","MCG","MCG","50c2b5ee-c211-4535-8b9c-985c1f2c9724"
"46,823","565.117",,"MULTILINESTRING ((-77.08877869164856 38.998485572594525, -77.08896848353474 38.998313135955975, -77.08921978187043 38.99808487969659, -77.08934368980789 38.99798611120587, -77.0894654152911 38.99790090157915, -77.08963769748709 38.99779729079889, -77.08985087498222 38.997686355327694, -77.09004559956934 38.997592508698354, -77.09028210082798 38.99749373896192))","JONES BRIDGE","RD",,,"A30","0","0","2",,"40","MCG","MCG","d1fd7172-d330-4761-8c35-ced0001a4b0e"
"19,694","430.259",,"MULTILINESTRING ((-77.02977125623362 38.997517493750145, -77.0296573922435 38.997642280676274, -77.02946963588354 38.99776176588967, -77.02938169467552 38.997820391677536, -77.0292937533227 38.99787901739863, -77.02924274768944 38.99791403777897, -77.0291521712457 38.99798270277536, -77.02907390867652 38.99805136554181, -77.02900356403457 38.99812002539132, -77.02893981669993 38.99818868356565, -77.02880836731808 38.99833621156099, -77.0287714440868 38.99839199303526))","CAMERON","ST",,,"A40","0","0","2",,"30","MCG","MCG","3a996829-36f5-47b1-a67a-49f5e7df0a27"
"46,840","237.076",,"MULTILINESTRING ((-77.06596971075254 38.99737346250999, -77.06596151697343 38.998024370119175))","JONES MILL","RD",,,"A30","0","0","2",,"30","MCG","MCG","5cc9b469-dfbb-4eec-9eb1-b4bdfab57401"
"120,449","1,070.07",,"MULTILINESTRING ((-77.1982315031077 38.99721004018536, -77.19845942824509 38.997718123928856, -77.19872055083775 38.99830037122106, -77.19888198319025 38.99862014319677, -77.19897079141141 38.99876397036341, -77.19905778071863 38.998886350211606, -77.1992820124768 38.9991707494037, -77.19959471871297 38.99947799248684, -77.19965647210012 38.99954078150577, -77.19998168493329 38.99975825163981))","OAKLYN","DR",,,"A30","0","0","2",,"35","MCG","MCG","b37be231-cbdb-4c3e-beee-af3adf4737a7"
"101,362","368.301",,"MULTILINESTRING ((-77.07233853182933 38.99795178625034, -77.07239081956196 38.99790078646766, -77.07250814805934 38.997795948553424, -77.0726694360704 38.99766988874964, -77.07282282761778 38.99756434168289, -77.07297491189314 38.997471150862715, -77.07312217259523 38.997391347228366, -77.07326328707322 38.99732398937026, -77.07331868088605 38.99730061624412))","MANOR","RD",,,"A30","0","0","2",,"30","MCG","MCG","9799c5dd-5aaa-4e71-bb0f-5daf602f8d11"
"35,094","287.669",,"MULTILINESTRING ((-77.02614654963396 38.997252885107756, -77.02639069646082 38.99737020968854, -77.02647867711293 38.99741257603824, -77.02656665786999 38.99745494322216, -77.02665463873142 38.99749730943877, -77.02701843470999 38.99765364506754))","FENTON","ST",,,"A30","0","0","2",,"40","MCG","MCG","c2793b19-6a05-44ef-b9de-405c490b555d"
"101,702","389.573",,"MULTILINESTRING ((-77.0344533849351 38.99788481908333, -77.03549895284118 38.997193104579054))","SPRING","ST",,,"A40","0","0","2",,"25","MCG","MCG","1bcecc15-9ac9-4b04-8abb-a7c012f16e1c"
"29,272","323.862",,"MULTILINESTRING ((-77.01668678345834 38.99717773743017, -77.0168024883376 38.99731063038789, -77.01684648416301 38.99736733961571, -77.0168904812182 38.99742894027244, -77.01694987815338 38.997515421099195, -77.01706647363574 38.997684865281, -77.01712103477799 38.99777915501879, -77.01720464702588 38.99796593652948))","DALE","DR",,,"A30","0","0","2",,"40","MCG","MCG","ea5ea33b-873f-420b-8c43-ca360173be4a"
"22,034","471.965",,"MULTILINESTRING ((-77.02187406634823 38.997165385360134, -77.02195501196262 38.997224230604196, -77.02220445227888 38.99741406623401, -77.02225636457555 38.99745558501907, -77.02234435162129 38.997525841124265, -77.02243233881367 38.99759601158439, -77.02248733124219 38.99764096179448, -77.02257311909504 38.997709587665604, -77.02265934694023 38.9977782133877, -77.02274601477897 38.997846838959696, -77.02305221079557 38.9980784479878))","CEDAR","ST",,,"A40","0","0","2",,"30","MCG","MCG","e6372ee8-a018-4e56-83dd-f93aa2ec5a9f"
"101,700","20.2701",,"MULTILINESTRING ((-77.03549895284118 38.997193104579054, -77.03555347303976 38.99715722281708))","SPRING","ST",,,"A40","0","0","2",,"30","MCG","MCG","54f5984b-8d01-4807-8b85-a30ec1cc93ea"
"131,863","33.3743",,"MULTILINESTRING ((-77.03555347303976 38.99715722281708, -77.03564316738307 38.997098076577366))","SPRING","ST",,,"A40","0","0","2",,"60","MCG","MCG","411cc510-02f6-4ab0-8a0b-5417a9255aa7"
"101,687","401.897",,"MULTILINESTRING ((-77.03349769648648 38.997075973016244, -77.03371547420501 38.99721431047486, -77.03378763246154 38.997269204478684, -77.03385099319067 38.99732410008252, -77.03391347436842 38.997378995906466, -77.03397639546726 38.9974338915686, -77.03403491841111 38.997488788476005, -77.03409300161957 38.997543685481624, -77.03415284422114 38.99759858194423, -77.0342126869149 38.99765347837561, -77.03427340935445 38.9977083754188, -77.03441246160655 38.99784476090627, -77.0344533849351 38.99788481908333))","2ND","AVE",,,"A30","0","0","2",,"25","MCG","MCG","fdf011b8-e29b-478f-960b-29cbf4c63955"
"46,824","453.306",,"MULTILINESTRING ((-77.09028210082798 38.99749373896192, -77.0907274157038 38.99731355038568, -77.09103471595844 38.99720545746307, -77.09139920361349 38.997107100160584, -77.09160322709225 38.99706386700397, -77.0917588907297 38.997037746463434))","JONES BRIDGE","RD",,,"A30","0","0","2",,"40","MCG","MCG","ddc0f132-ac6d-448c-9d9a-b7b215a6a1b4"
"131,183","52.6556",,"MULTILINESTRING ((-77.01658251751147 38.99705822890248, -77.01668678345834 38.99717773743017))","DALE","DR",,,"A30","0","0","2",,"40","MCG","MCG","8e281970-b8a3-45bd-813a-7c10e9dbec86"
"131,864","26.4957",,"MULTILINESTRING ((-77.03564316738307 38.997098076577366, -77.0357148351822 38.997051549940856))","SPRING","ST",,,"A40","0","0","2",,"25","MCG","MCG","8f0264fe-6659-40a0-89a0-1104ffb0dbda"
"46,825","104.976",,"MULTILINESTRING ((-77.0917588907297 38.997037746463434, -77.09212477326697 38.99699824714052))","JONES BRIDGE","RD",,,"A30","0","0","2",,"40","MCG","MCG","e92aed83-157e-4349-97f3-1a4d8ff91494"
"131,194","332.199",,"MULTILINESTRING ((-77.09212477326697 38.99699824714052, -77.09245459409468 38.99696280724566, -77.09312222628449 38.99694820600387, -77.09329023616986 38.996945669659))","JONES BRIDGE","RD",,,"A30","0","0","2",,"40","MCG","MCG","a85ebd30-ab8c-4e37-a751-7bfff3aa9871"
"46,826","115.919",,"MULTILINESTRING ((-77.09329023616986 38.996945669659, -77.0934138236915 38.99694376939952, -77.09350047272116 38.996946874664765, -77.09360558795622 38.99694516102173, -77.09369794869644 38.99694371423406))","JONES BRIDGE","RD",,,"A30","0","0","2",,"40","MCG","MCG","8ca4af19-39e5-4a99-8bc1-a366312f9802"
"46,827","282.719",,"MULTILINESTRING ((-77.09369794869644 38.99694371423406, -77.09469236114276 38.99692292075747))","JONES BRIDGE","RD",,,"A30","0","0","2",,"40","MCG","MCG","a6b63d78-d8ba-4d86-b093-14c14aa7d7db"
"35,093","252.125",,"MULTILINESTRING ((-77.02542157717978 38.99685586211801, -77.0254902054539 38.99690098001618, -77.025686851009 38.99702337811612, -77.02577483258399 38.997070636444576, -77.02586281359022 38.99711600659011, -77.0259507938021 38.99715888860742, -77.02614654963396 38.997252885107756))","FENTON","ST",,,"A30","0","0","2",,"40","MCG","MCG","7ccfe354-43c7-41c7-aa1f-4f5bb3372610"
"101,693","232.003",,"MULTILINESTRING ((-77.03275647184277 38.99681019268808, -77.03297421934909 38.9968881271255, -77.0332962187675 38.99699271559034, -77.03349769648648 38.997075973016244))","2ND","AVE",,,"A30","0","0","2",,"25","MCG","MCG","3879fe85-82d2-44e4-9517-0018edad2529"
"132,259","470.654",,"MULTILINESTRING ((-77.07331868088605 38.99730061624412, -77.0733657214572 38.99728059487361, -77.07344661382803 38.9972463940614, -77.07367699318202 38.997159845324994, -77.07383307211853 38.99710354571546, -77.07481482483651 38.996747096587406))","MANOR","RD",,,"A30","0","0","2",,"30","MCG","MCG","a5b6f25a-c145-4f92-b0a9-e4222a9f0030"
"19,693","462.314",,"MULTILINESTRING ((-77.03082202233426 38.996551764413596, -77.03072836655677 38.996611507948735, -77.03065669985789 38.99666712710324, -77.03058899161597 38.99672317486882, -77.03052436215997 38.996779564102475, -77.03046369099266 38.996835953169835, -77.03017220854184 38.99711969389807, -77.02987808737892 38.99740678109874, -77.02977125623362 38.997517493750145))","CAMERON","ST",,,"A40","0","0","2",,"30","MCG","MCG","c4edde6c-37b0-426e-8142-5e2a32bf9fdb"
"77,411","292.117",,"MULTILINESTRING ((-77.0364758931748 38.99651247040613, -77.0357148351822 38.997051549940856))","SPRING","ST",,,"A40","0","0","2",,"30","MCG","MCG","4b858b02-3311-47ef-a446-fe977411758b"
"29,271","291.515",,"MULTILINESTRING ((-77.01586723913938 38.99649391458138, -77.01609861352968 38.99662464675696, -77.01618659121432 38.99668495435695, -77.01627457045933 38.99675143970623, -77.0163625514845 38.99682496038425, -77.01645053576785 38.99690680456156, -77.01658251751147 38.99705822890248))","DALE","DR",,,"A30","0","0","2",,"40","MCG","MCG","548ae917-911c-41e5-95e0-a671e6c950bf"
"112,903","1,121.66",,"MULTILINESTRING ((-77.1604910125682 38.99624941816305, -77.16050711392778 38.99636831968264, -77.16052616767072 38.996626303812576, -77.16053666985283 38.99679772452203, -77.16054217935239 38.99690050866783, -77.16054994715289 38.99702954682184, -77.16055281775539 38.99713233458375, -77.16054330613066 38.997400483089635, -77.16052044073491 38.99759812018768, -77.16049750252239 38.99776349449917, -77.16045918841544 38.99793695493346, -77.1603772179435 38.998255569393436, -77.16032620729244 38.99845530337167, -77.16027473818504 38.99864688732785, -77.16012603702845 38.99921768200776, -77.16010509946794 38.99929536313773))","SEVEN LOCKS","RD",,,"A30","0","0","2",,"40","MCG","MCG","c752153a-343e-4db6-9950-34bfcbdcc99b"
"29,270","483.217",,"MULTILINESTRING ((-77.01423813713221 38.996450879484726, -77.01448662051072 38.99638074724141, -77.01479975964787 38.99631953072168, -77.01513489978686 38.99631391087199, -77.01540539382049 38.99633618434751, -77.01556945447159 38.996375031167545, -77.0156517074223 38.996406510122455, -77.01586723913938 38.99649391458138))","DALE","DR",,,"A30","0","0","2",,"40","MCG","MCG","b24a0f1e-caf7-460c-9051-e4641b518849"
"119,531","684.744",,"MULTILINESTRING ((-77.1887449178703 38.99771146299966, -77.18886033269244 38.99761346111652, -77.18923597527153 38.99729332215065, -77.18933818745096 38.99719285217335, -77.18947457125516 38.9970418753917, -77.18963588584622 38.996838431160455, -77.19007389473478 38.99615884453002))","OAKLYN","DR",,,"A30","0","0","2",,"35","MCG","MCG","71899baa-bc4e-41c2-8261-d8abd6ddcc14"
"29,267","291.254",,"MULTILINESTRING ((-77.01094826507965 38.99631901051766, -77.01106701954146 38.99634216660743, -77.01123063183115 38.99633442829322, -77.01130188183326 38.99633107488872, -77.0115868812304 38.99631431609559, -77.01180810623501 38.99628657937616, -77.01196467950156 38.99627540862497))","DALE","DR",,,"A30","0","0","2",,"40","MCG","MCG","5c5bc7d6-1f75-4bda-b0d6-ee63a5953e3f"
"29,269","664.012",,"MULTILINESTRING ((-77.01196467950156 38.99627540862497, -77.0122140580727 38.996286537695916, -77.0124489306786 38.996336536319774, -77.01281223542775 38.996419812044806, -77.01304755177625 38.9964865403284, -77.0133255267686 38.99653653237509, -77.01356039462532 38.99655315162014, -77.01380976902854 38.996536476213485, -77.01415149766507 38.99647525805274, -77.01423813713221 38.996450879484726))","DALE","DR",,,"A30","0","0","2",,"40","MCG","MCG","4f9e4087-8ad2-4b8c-bcc9-71ddebfc2180"
"17,370","1,565.2",,"MULTILINESTRING ((-77.21970348446956 38.99597138115443, -77.22016144671375 38.996434373067615, -77.22054691398255 38.99677823377642, -77.22078722738186 38.99697478474584, -77.22092697840853 38.99708023141485, -77.22158159027934 38.9975534857553, -77.22349692146075 38.99891754854762, -77.22360359988322 38.99899345238192))","BRICKYARD","RD",,,"A30","0","0","2",,"30","MCG","MCG","20bb71c5-5173-484d-ab56-abb6a6da8735"
"46,839","443.034",,"MULTILINESTRING ((-77.0659391167722 38.99615730449779, -77.06596719316663 38.99702956452701, -77.06596971075254 38.99737346250999))","JONES MILL","RD",,,"A30","0","0","2",,"30","MCG","MCG","23af956a-9cea-4d62-bcbd-767f411b5d54"
"128,927","719.745",,"MULTILINESTRING ((-77.07481482483651 38.996747096587406, -77.07507686055686 38.996654603748674, -77.07532966435667 38.99656572134464, -77.07585988898876 38.99637987209376, -77.07636020177968 38.99619155189606, -77.07653168734551 38.99615025437268, -77.07671506462276 38.996125679718276, -77.07689406157738 38.99611775479779, -77.07717995161731 38.99612503072069))","MANOR","RD",,,"A30","0","0","2",,"30","MCG","MCG","464770a6-56bd-4f23-9260-215879d13f79"
"19,692","367.081",,"MULTILINESTRING ((-77.03195918741653 38.99608280274102, -77.03188311294326 38.99611362610867, -77.03175339053269 38.99616643047495, -77.03124415699463 38.996339289742835, -77.03097591797784 38.99645442269649, -77.03082202233426 38.996551764413596))","CAMERON","ST",,,"A40","0","0","2",,"30","MCG","MCG","49f99e1f-5c15-4c43-964c-9f46879e0481"
